,comment,score
58,스톱워치 대신 쓰고있어요. 나무키우는 재미에 스톱워치보다 더 집중하게 돼요. 단지 일시정지 기능이 있으면 좋겠어요. 중간에 전화를 받는다거나 화장실을 다녀오는동안 시간을 멈출수가 없어서ㅜㅜ아무래도 일시정지기능이 있으면 부작용이 더 많아서 안넣으신거겠죠..?이대로도 만족합니다 예쁜나무 많이 살수있게 공부 열심히 하려구요!,5
59,"이 앱을 쓴 날이 길지 않아 아직은 잘 모르겠지만, 지금까지의 경험으로 보았을 때는 정말 유용한 앱이라고 생각합니다. 전화기와 떨어져서 다른 일상의 일들에 집중하는 것에 도움이 되었고, 공부하는 것에도 도움이 되었습니다. 그리고 전화기를 잊을 수 있는 다양한 자기계발 활동들을 찾아가는 좋은 계기도 되었습니다. 감사합니다.:)",5
60,"핸드폰 제한 앱 중엔 최고라고 생각해요! 2000원 정도 되는 돈으로 나무를 5그루까지 심을 수 있고, 지인들과 함께 즐기는 옵션이 좋았습니다. 직접 키우는 생명이라도 생각이 돼 진짜 딴 짓도 안하게 되고.. 참고로 나무 계속 눌러줬더니 해화석 얻었습니다ㅋㅋ 처음엔 저도 홈버튼 눌러 다른앱 쓰면 나무 안죽길래 당황했는데 설정 들어가서 고급탐색모드 켰더니 잘 되더라구요. 지금은 한국어 번역도 되어 있고 추천합니다.",5
61,"2021년 이용하다가 삭제 후 신년 맞이로 오랜만에 설치해서 이용하고 있습니다. 타이머 설정 후 노래를 트는데 가끔식 노이즈가 발생합니다. 이어폰을 끼우거나, 스피커로 틀어놓아도 가끔 노이즈가 발생해서 결국 노이즈를 끄고 이용했습니다. 제가 이용하는 기종이 갤럭시 S8인데 많이 노후화된 기종이라서 이런 현상이 발생하는 건지 궁금합니다.",5
62,최소한 앱 사용중에는 핸드폰 사용을 안하니까 집중력이 높아지고 나무 키우는 재미에 공부시간을 늘리게 됐습니다. 근데 가끔 나무가 두 배로 심어지는 오류가 나서 총 공부시간이 잘못 계산됩니다. (ex.버섯 1시간짜리를 심었는데 동시간에 2번 심은 걸로 돼서 총 2시간 공부한 걸로 나와요ㅠㅠ) 뭐때문인지 모르겠는데 꼭 오류 수정부탁드려요~이것만 빼면 정말 유용한 앱 같아요,4
63,좋아요! 프리미엄으로 결제해서 사용하고 있는데 필요한 앱들을 제외하고 잠구어 놓을수 있어서 좋은거 같아요 ㅎㅎ 아이폰에서도 쓰다가 안드로이드로 바꾸면서 다시 결제하긴 했지만 돈이 아깝지 않아요! 근데 단 한가지 단점은 아이폰은 최대 잠글수 있는 시간은 3시간인데 안드로이드는 최대 2시간밖에 안되어서 아쉬워요ㅠㅠ 안드로이드도 프리미엄으로 결제하면 3시간까지 할수있게 해주시면 안될까요🥺🥺,4
64,"집중할 때마다 나무가 숲을 채워가니까 뿌듯하고 재미도 있고 더 열심히 하게 되네요 ! 광고도 측정 끝나고 몇 초 나오는 정도라 적당한 것 같아요. 기본으로 몇 가지 나무, 배경음악 제공해주는 것도 좋아요:) 한 가지 개선했으면 하는 부분은 프리미엄 이용자가 아니어도 살 수 있는 나무가 늘어났으면 좋겠어요ㅠㅠ 코인 조금씩 모아서 새로운 나무 사고 심는 게 재밌었는데 이제는 더 살 나무가 없어요.. 무과금러도 나무를 더 많이 살 수 있었으면 좋겠습니다. 이런 좋은 앱 만들어주셔서 감사합니다 🥰",5
65,"장하선님 말이 맞습니다. 고급 탐색 기능이란게 있는데 있어도 여전히 앱을 끄지만 않으면 '나무가 자라는 중입니다. Forest에서 나가려면 나무를 죽여야만 합니다'라고만 뜰 뿐 별 효과가 없습니다. 앱을 백그라운드 상태로 라도 틀어놓기만 하면 어떤 딴짓이라도 가능합니다. 그냥 이 앱에서 시간 정해서 시작하면, 그 시간동안은 휴대폰이 잠겨서 화이트리스트 앱 외에는 휴대폰으로 그 무엇도 할 수 없는 방식으로 바뀌었으면 좋겠습니다.",2
66,유료 구매해서 잘 쓰고있는 이용자입니다! 측정에서 제외할 앱을 고를 수 있어서 아주 좋아요 기존에 쓰던 공부 측정앱이랑 같이 사용하니까 집중해서 시간 쌓는 재미가 느껴져요:-) 요즘 집중을 잘 못해서 우울할 정도였는데 지난 주 내내 놀던 제가 2시간 동안 핸드폰 한 번 안 보고 집중할 수 있게 해줬어요!!! 친구랑 공유하는 기능도 써보려고 합니다 꼭 이용해보세요!! 특히 유료 버전이 편리하고 가격도 비싸지 않아서 아주 만족합니다 주변 친구들한테도 결제해서 쓰라고 홍보했어요 이런 좋은 앱 개발해주셔서 감사합니다😍😍,5
67,"전에는 휴대폰을 필요해서 사용한다기보다는 유튜브, 게임을 하려고 키는 경우가 대부분이었어요. 중독이 심한걸 저도 느꼈고 전 아직 청소년이어서 공부할 시기인데 이런게 잘 제어가 되지않고 중독은 심해져서 걱정했었어요, 근데 이앱 덕분에 중독은 나아졌고 공부에 더 집중하게 되었어요 !! 감사해요",5
68,대체로 좋아요!! 이때까지 본 시간 관리 앱 중에 가장 좋습니다. 확실히 휴대폰을 잘 안 보게 되네요. 쓰다보니 불편한 점이 두 가지 있는데 이 점이 업데이트되면 정말 완벽할것 같아요!! 1. 12시 넘으면 리셋되는데 이 시간을 연장할 수 있었으면 좋겠어요ㅠㅠ 저는 하루가 새벽 2시 쯤에 끝났으면 좋겠습니다ㅠㅠ 2. 나무가 다 자라면 알람이 떴으면 좋겠어요!! 모르고 지나가는 경우가 종종 있어요,5
69,"메뉴에 성과, 타임라인 등 몇가지 메뉴를 보고싶을 때 터치하면 무한로딩상태에요. 그래서 볼 수 가 없습니다. 근데 딱 한 가지 볼 수 있는 방법이 있어요, 앱 종료후에 재실행 후 3초 안으로 터치하면 그때만 볼 수 있습니다. 매 번 이러기도 귀찮고, 꼭 고쳐주세요",1
70,정말 좋아요! 제가 왠만해서는 리뷰를 잘 남기는 성격이 아닌데도 리뷰를 할만큼 유용한 앱이예요! 집중을 해 가상의 나무를 키우는 것도 좋고 그렇게 해서 모인 코인으로 실제 나무를 심을수 있게 한다는 아이디어도 정말 좋은것같아요! 근데 이미지나 그런거에 들어가는 건 막지 않아서 조금은 아쉽네요... 아무튼 꼭 이 시간을 다 지나야 핸드폰을 할수 있는것도 아닌데 묘하게 꼭 그렇게 해야한다는 느낌이 나서 신기하고 음악이 있다는것도 상당히 신선해요! (+프리미엄 버전 가격도 착해서 좋아요♥),5
71,"나무가 완성되면 자꾸 알림이 자동적으로 모두알림으로 바뀌는 분 계신가요? 전 LG폰이고, 무음에서 자꾸 알림으로 바뀌어서 도서관에서 깜짝깜짝 놀라곤했는데요, 혹시 그러신 분들은 설정에서 Notification -> system default로 설정해보세요~ 이렇게 했더니 알림설정이 안바뀌네요!",5
72,예전에 프리미엄이였는데 폰 바꾸고 도저히 구매기록 찾아봐도 안돼서 그냥 재결제 하였습니다 그리고 갤럭시 기준 하단부 왼쪽에 세줄 누르면 사용중인 앱 뜨는데 거기서 모든 앱 종료 누르면 초집중 모드 다 풀려서 모든 앱 사용 가능합니다 이것도 좀 사용 못하게 막아주실 수 있으신지요,3
73,게임 같은거에 결제안하는 사람이었는데 이 앱은 결제하길 잘했다싶을 정도로 잘 쓰고 있습니다 감사드려요😊근데 제 폰(갤s8)에서만 그런지 몰라도 나무심을때 백색소음 켜고하는데 나무가 다 심어지면 소리가 자동으로 안꺼지고 계속 켜져있고 소리를 끌수 있는 버튼도 없어져서ㅜ폰을 껐다 다시 켜서 쓰고 있습니다ㅜ 확인부탁드려요🙏,5
74,Forest-mt 테스트에서 나오던 음악들이 어플에서도 나왔으면 좋겠어요! 집중하는동안 듣고싶어요! 음악이 너무 좋아서 명상효과도 있었어요! 그리고 테스트에서 보상을 받아서 기프트박스에서 받고 눌렀는데 숲에 안 심어져요! 오류인가요?ㅠㅠ 그리고 앱자체 배경이미지나 색상도 바꿀 수 있었으면 좋겠어요!,4
75,음란한 광고 뜨는거 아시나요?? 25분 다 채우고 다시 채우려고 뒤로 가기 누르면 정말 보기 흉측한 광고 뜨는데요. '왕비의 맛'이라는 이상한 광고만 주구장창 뜨는데 이 어플 아이들도 사용하는 어플 아닌가요? 다른 멀쩡한 광고도 많으니 광고 선정 다시해주셨음 좋겠네요. 기분좋게 잘 사용하다가 이 광고 뜨면 정말 기분 더러워지고 어플 사용도 줄게 되네요.,2
76,프리미엄 버전 구매했는데 화이트리스트앱 어떻게 하는 거죠? 환경설정에서 화이트리스트 사용하기로 설정했는데 달라진 게 없네요;;;; - 수정 설정에서 화이트리스트 사용하기 설정했다니까요 그런데도 달라지는 게 없다고요... 화이트리스트 앱들을 정해야하는데 정하는 창도 없고요,2
77,공부하기에 넘넘 조은것 같아요!! 백색소음도 있고 코인도 있어서 공부하기 너무 좋은 듯 해요! 근데 왜 이렇게 버그가 많나요... white noise가 멈춰도 계속 나고 give up 해도 계속 소리가 나요... 디바이스를 잠금해도 소리가 나서 아예 껏다가 켜야 합니다...ㅜㅜ고쳐주세요,4
78,중2 첫 시험공부를 하는데 자꾸 스마트폰를 보게되고 집중이 안 돼서 이 앱을 깔아봤습니다 일단 앱 디자인과 사용하는게 깔끔합니다 그리고 오래 공부를 하며 만들어진 숲을 보는게 뿌듯하기도 하고 스마트폰을 보지 않아 나무를 키우는 동안 폰을 볼려고 해도 참아지네요 공부에 정말 큰 도움이 되는 것 같아서 앞으로도 잘 쓸려구요!,5
79,"유료로 사용 중인 유저로서 좀 더 개선되었으면 하는 부분을 말씀드리면 집중하고 싶은 시간을 설정하고나서는 ""타임 타이머""처럼 ""남아 있는 시간""을 가시적으로 보여주는 식으로 개선해주면 보다 자극이 될 것 같습니다. 숲을 예쁘게 가꾸고 싶은 마음에 조금이라도 더 집중하게 만든다는 것은 이 어플의 큰 장점입니다!",3
80,"안녕하세요. 저는 중1 언니를 1명 가지고 있는 초등학생입니다. 제가 요즘 폰을 너무 많이하는것 같다고 언니에게 말했는데, 포레스트를 추천한다고 해서 설치해보았습니다. 초집중 모드를 해놓고 시작을 하면 정해놓은 시간동안은 대부분의 앱들이 다 잠겨서 폰을 저절로 안 하게 돼서 좋습니다. 그런데 잘 때 해놓을 때가 있는데,정할 수 있는 시간이 2시간까지밖에 없어서 아쉽네요.2~4시간정도 더 추가해주시면 좋을것 같아요.그리고 폰을 그냥 잠궈놓기만 하는게 아니라 나무도 사고,키우고,심는 기능이 있다는게 정말정말 좋습니다! 👍👍👍 ""내가 폰을 하면 내 나무가 죽어!""라는 생각으로 계속 폰을 안 하게 되는듯 하네요ㅋㅋ 폰을 너무 많이 한다고 부모님 한테 혼난다거나 폰을 너무 많이 해서 공부를 잘 못하는 분들께는 정말정말 강추!!! 앞으로 (싸고)예쁜 나무 많이 추가해주세요🌲🌳🌴",5
81,난생처음 어플에 돈씀 (4500원) 집중하는 시간별로 나무가 다르게 자라고 집중하는만큼 코인받는 재미가 쏠쏠 친구와 함께 심기도 굿! 기능을 누르면 그것에 대한 설명이 있었으면 (맞춰놓은 시간에서 시간이 끝나가면 카운트다운 소리로 알림 되는거 아닌가요? 도대체 무슨기능인지 알수가 없어요) 미션 종류가 너무 적어요. 안드로이드에도 위젯 되게 해주세요!!,5
82,정말정말 잘 쓰고 있어요~ 나무가 다양하고 너무 귀여워서 휴대폰 사용을 줄이게 됐어요! 그리고 실제 나무를 기부할 수 있다는 점이 멋진 것 같아요. 다만 제안사항이 있다면 원하는 날짜를 찾아가는 것이 시간이 오래 걸리고 조금 불편해요! (함께 심기 오류에 대해서는 개발자분꼐서 직접 해결해 주신다고 메일이 왔어요.),5
83,쉽게 잠금 해제 할 수 있어서 어플 사용에 있어서 그렇게 좋진 않았지만 나무를 심는다는 기획도 너무 좋고 마케팅 너무 잘하시는것 같아요 포레스트 심리테스트 스토리로 사용자를 유입하는 아이디어 넘좋은것같아요!! 이 어플인줄 모르고 심리테스트한건데 포레스트 나무 랑 연결되는 것 보고 놀랬습니다!👍,5
84,진짜 오류 심각하네요. 나무 키우기를 시작한 후 홈버튼을 누르고 다른 앱을 들어가면 forest가 막아주지 않습니다. 직접 들어가 보니까 '앱을 실행하려면 나무를 죽여야 합니다'상태네요. 같은 리뷰가 많이 보이는데 오류가 많으면 안드로이드 런칭을 하지 말았어야죠. 지웠다 깔았더니 아예 한국어 선택도 불가능하더군요 최악의 앱입니다 유료결제한 유저들 봐서라도 디버깅하세요.,1
85,나무를 죽이면 안될 것 같은 주의 안내문 덕분에 핸드폰 잠금해제의 유혹에서 좀더 쉽게 벗어나져요ㅋㅋㅋ 다만 노래를 켜둔채로 어플이 같이 실행되는 건 좋은데 충돌해서 핸드폰이 엄청나게 뜨거워지네요! 흑흑 원래 한글지원이 안되다가 어느순간 갑자기 한국어를 되게 잘 하시네요 벚꽃나무에 벚꽃엔딩 적혀있어서 놀랐어요,4
