id,gender,birth_date,job,TEXTNECK,ASYMMETRY,STOOPED,SLEEPINESS,product_chair,product_monitor_arm,product_wrist_guard,product_mouse,product_desk,product_holder,product_neck_pillow,product_mouse_pad,product_keyboard,product_cushion,product_id
408,Male,1977-06-07,ETC,0.55,0.58,0.45,0.82,2420328,,,,,,,,,,2420328
409,Female,1985-09-19,Office worker,0.85,0.82,0.93,0.17,,,,,,,,,6143061581,,6143061581
410,Female,1989-05-11,ETC,0.87,0.95,0.66,0.34,,,,,,,,40881999,,,40881999
411,Male,2004-04-22,ETC,0.91,0.04,0.49,0.76,,,,,,,,,6143061581,,6143061581
412,Male,1991-04-03,ETC,0.36,0.90,0.44,0.91,,,,,1601845545,,,,,,1601845545
413,Male,1976-08-18,student,0.19,0.50,0.24,0.02,,,,,,,7447851197,,,,7447851197
414,Male,1982-01-26,student,0.15,0.02,0.37,0.32,,,,,,,38168941,,,,38168941
418,Female,1985-03-01,Marketer,0.97,0.34,0.96,0.02,,,1758533117,,,,,,,,1758533117
420,Female,2007-03-04,Marketer,0.82,0.02,0.13,0.23,,,,,6460742500,,,,,,6460742500
422,Female,1981-01-16,Marketer,0.52,0.33,0.64,0.95,,,,,,,,40881999,,,40881999
424,Female,1986-12-02,ETC,0.33,0.49,0.54,0.44,,,1797408426,,,,,,,,1797408426
425,Female,1971-12-25,Creator,0.97,0.41,0.51,0.44,,,,,,,,,,1267950209,1267950209
426,Male,1985-08-11,planner,0.57,0.09,0.87,0.18,,,,,,,,310842037,,,310842037
429,Female,1990-12-18,student,0.05,0.16,0.55,0.70,,,,,1601845545,,,,,,1601845545
430,Male,2005-11-28,student,1.00,0.41,0.32,0.38,2420328,,,,,,,,,,2420328
432,Female,2009-02-23,Creator,0.79,0.14,1.00,0.74,,,,,,,,5417804895,,,5417804895
434,Female,2012-02-14,Creator,0.83,0.35,0.73,0.58,,,,,6884827783,,,,,,6884827783
438,Female,2009-02-18,ETC,0.34,0.72,0.44,0.85,6999573193,,,,,,,,,,6999573193
439,Male,1972-02-22,developer,0.74,0.29,0.38,0.95,,,7561117482,,,,,,,,7561117482
440,Male,1980-11-06,Creator,0.99,0.01,0.27,0.74,,,,,,,,,6348161493,,6348161493
441,Female,2011-08-17,Marketer,0.74,0.83,0.99,0.05,6651584294,,,,,,,,,,6651584294
442,Male,1987-03-30,student,0.16,0.34,0.43,0.94,,,,,7432233497,,,,,,7432233497
445,Female,1987-11-26,designer,0.88,0.21,0.32,0.17,,,,,,1924822010,,,,,1924822010
446,Male,1970-05-19,Office worker,0.61,0.82,0.44,0.86,6999573193,,,,,,,,,,6999573193
449,Female,1981-03-10,ETC,0.09,0.35,0.76,0.30,,,6257025448,,,,,,,,6257025448
450,Male,2012-11-20,planner,0.96,0.17,0.65,0.46,,,,,,5273195931,,,,,5273195931
452,Male,2012-07-30,Office worker,0.95,0.46,0.34,0.50,,,,,7432233497,,,,,,7432233497
454,Male,1975-01-21,Marketer,0.36,0.96,0.63,0.82,,,,,,,,7438077396,,,7438077396
455,Female,1991-09-19,designer,0.07,0.38,0.64,0.20,6900417399,,,,,,,,,,6900417399
456,Female,1998-06-15,ETC,0.14,0.14,0.91,0.89,,,,,5999614505,,,,,,5999614505
457,Male,2000-04-14,student,0.23,0.89,0.34,0.47,,,,,,,7441111596,,,,7441111596
458,Male,2009-04-19,planner,0.33,0.63,0.26,0.35,,,,,,,,,,7335559264,7335559264
459,Male,2004-01-19,planner,0.40,0.18,0.64,0.59,,,,,,,,,6406573735,,6406573735
460,Female,2001-08-07,planner,0.16,0.82,0.16,0.88,,4896992347,,,,,,,,,4896992347
461,Male,1999-01-21,Marketer,0.51,0.39,0.30,0.09,2420328,,,,,,,,,,2420328
462,Male,1980-01-27,designer,0.36,0.05,0.21,0.47,,,,,,4674285118,,,,,4674285118
464,Female,1970-01-08,Office worker,0.06,0.27,0.12,0.85,,,,,,,,310842037,,,310842037
465,Male,1989-06-17,planner,0.13,0.78,0.99,0.79,,,1797408426,,,,,,,,1797408426
466,Female,2000-02-21,ETC,0.18,0.43,0.95,0.91,2420328,,,,,,,,,,2420328
467,Male,1979-11-24,designer,0.05,0.73,0.01,0.71,,,,,,,,,,7335559264,7335559264
469,Female,1991-09-12,planner,0.22,0.52,0.81,0.13,,,,,,7403564872,,,,,7403564872
470,Female,1997-01-02,planner,0.95,0.20,0.11,0.49,,,,,7432233497,,,,,,7432233497
472,Female,1982-01-19,developer,0.78,0.04,0.02,0.77,6651584294,,,,,,,,,,6651584294
473,Male,1996-04-24,Creator,0.82,0.39,0.67,0.85,,6091275505,,,,,,,,,6091275505
474,Male,1993-11-21,ETC,0.43,0.98,0.45,0.79,,,,,,6533701213,,,,,6533701213
475,Female,2001-01-03,ETC,0.74,0.94,0.08,0.55,,,,,6460742500,,,,,,6460742500
477,Male,1979-02-03,student,0.86,0.60,0.95,0.80,,,,,,,2039515031,,,,2039515031
478,Male,1997-03-07,student,0.24,0.65,0.96,0.24,6900417399,,,,,,,,,,6900417399
479,Female,1997-09-27,student,0.61,0.39,0.84,0.58,,,,,,,,40881999,,,40881999
482,Male,1978-03-17,Marketer,0.66,0.95,0.78,0.94,6651584294,,,,,,,,,,6651584294
483,Male,2004-08-02,Creator,0.02,0.50,0.77,0.05,,,6257025448,,,,,,,,6257025448
485,Female,1971-06-15,ETC,0.10,0.87,0.14,0.39,,,,,,,,,,6911909992,6911909992
486,Female,1991-09-09,developer,0.58,0.68,0.66,0.80,,1448628599,,,,,,,,,1448628599
487,Female,2000-12-28,designer,0.75,0.29,0.64,0.88,,,,,,,7246878826,,,,7246878826
488,Male,2011-07-29,Marketer,0.09,0.76,0.01,0.04,,1448628599,,,,,,,,,1448628599
489,Female,1999-08-24,designer,0.83,0.78,0.53,0.75,,,,,,6533701213,,,,,6533701213
491,Female,1990-02-12,designer,0.82,0.89,0.65,0.63,2420328,,,,,,,,,,2420328
495,Male,1995-04-20,ETC,0.04,0.94,0.78,0.72,,,,6945534310,,,,,,,6945534310
496,Female,1979-03-05,student,0.67,0.35,0.49,0.89,,4896992347,,,,,,,,,4896992347
497,Female,2008-06-11,designer,0.78,0.02,0.85,0.07,6651584294,,,,,,,,,,6651584294
499,Male,1989-12-01,Office worker,0.05,0.74,0.41,0.51,,,,,1601845545,,,,,,1601845545
500,Female,1994-06-20,Office worker,0.28,0.40,0.75,0.12,,,,,6460742500,,,,,,6460742500
501,Male,1996-07-10,developer,0.73,0.60,0.06,0.73,,,,,,,,,,6776454005,6776454005
506,Male,1982-03-04,Office worker,0.79,0.30,0.65,0.15,,,,,,,,1758533076,,,1758533076
509,Male,1982-04-20,designer,0.97,0.22,0.22,0.08,,7418025096,,,,,,,,,7418025096
513,Female,1975-01-11,student,0.92,0.18,0.76,0.14,,,1758533117,,,,,,,,1758533117
514,Female,1972-09-04,Office worker,0.57,0.38,0.97,0.03,,,,,,,,,,6183771576,6183771576
515,Female,1998-06-05,Office worker,0.91,0.64,1.00,0.34,,,,7325418422,,,,,,,7325418422
516,Female,1998-05-23,Marketer,0.26,0.88,0.12,0.05,6900417399,,,,,,,,,,6900417399
517,Female,1994-01-25,planner,0.86,0.18,0.08,0.62,,,,,,,,1758533076,,,1758533076
519,Male,1986-03-29,designer,0.08,0.13,0.06,0.00,,,,,6884827783,,,,,,6884827783
520,Male,2005-05-02,planner,0.77,0.22,0.46,0.12,5465402206,,,,,,,,,,5465402206
521,Male,2002-08-20,student,0.64,0.66,0.91,0.43,,1448628599,,,,,,,,,1448628599
522,Female,2002-06-19,designer,0.18,0.27,0.27,0.04,2420328,,,,,,,,,,2420328
524,Male,2001-01-19,developer,0.18,0.03,0.28,0.03,,,,,,7403564872,,,,,7403564872
525,Female,2012-05-01,ETC,0.69,0.25,0.89,0.80,,,,,,,,,,6183771576,6183771576
526,Male,1982-06-12,Office worker,0.29,0.78,0.44,0.83,,,6257025448,,,,,,,,6257025448
531,Male,2005-08-30,student,0.22,0.80,0.55,0.22,,,,,,,,,6406573735,,6406573735
532,Male,2010-04-30,designer,0.12,0.63,0.25,0.09,,,,6530166774,,,,,,,6530166774
533,Male,1985-05-20,ETC,0.73,0.03,0.23,0.05,,,,,,,38168941,,,,38168941
534,Female,1971-06-20,Marketer,0.35,0.32,0.11,0.21,,,,,,,,1758533076,,,1758533076
535,Male,1972-05-14,student,0.24,0.50,0.06,0.30,,,,,,4674285118,,,,,4674285118
537,Female,1982-03-25,student,0.66,0.69,0.60,0.93,,,,,,,7447851197,,,,7447851197
538,Female,1984-10-07,Office worker,0.65,0.88,0.06,0.67,,,,,,,,,6348161493,,6348161493
540,Female,1982-05-28,student,0.13,0.67,0.97,0.07,2420328,,,,,,,,,,2420328
541,Male,1988-12-05,developer,0.76,0.23,0.11,0.36,6900417399,,,,,,,,,,6900417399
543,Female,2001-05-05,planner,0.97,0.55,0.55,0.12,,,,7052320839,,,,,,,7052320839
545,Female,1971-08-31,planner,0.02,0.37,0.33,0.21,,1955685399,,,,,,,,,1955685399
550,Female,2009-03-04,developer,0.50,0.45,0.96,0.55,,,,7300924972,,,,,,,7300924972
551,Male,2004-02-26,planner,0.75,0.29,0.11,0.44,,,,,,,,,6406573735,,6406573735
552,Female,1996-02-07,developer,0.97,0.26,0.94,0.96,,,,,,,2039515031,,,,2039515031
553,Female,2011-04-14,designer,0.64,0.56,0.99,0.77,,,7561117482,,,,,,,,7561117482
554,Female,1975-06-30,designer,0.97,0.85,0.47,0.22,6999573193,,,,,,,,,,6999573193
555,Male,1992-01-20,designer,0.97,0.12,0.56,0.30,,,,,,,7447851197,,,,7447851197
556,Female,1988-04-18,planner,0.84,0.29,0.71,0.36,,,,7300924972,,,,,,,7300924972
558,Female,1978-09-21,student,0.73,0.60,0.74,0.09,,,,,6460742500,,,,,,6460742500
559,Male,1981-08-28,planner,0.40,0.01,0.76,0.75,6900417399,,,,,,,,,,6900417399
560,Male,1987-12-10,Marketer,0.02,0.33,0.28,0.28,,,,,,,,,,6183771576,6183771576
561,Male,2008-07-12,student,0.23,0.49,0.93,0.27,,,,,5999614505,,,,,,5999614505
562,Male,1991-10-06,designer,0.05,0.92,0.95,0.51,,,,,,,,5417804895,,,5417804895
563,Male,1970-10-20,designer,0.63,0.04,0.56,0.73,,7418025096,,,,,,,,,7418025096
564,Female,1992-06-26,designer,0.03,0.94,0.61,0.52,,,,,5999614505,,,,,,5999614505
565,Male,1983-06-08,Creator,0.16,0.11,0.37,0.52,,,,,,,,,6406573735,,6406573735
566,Female,1989-06-04,student,0.26,0.75,0.12,0.71,,,,,,,,,6348161493,,6348161493
569,Male,1979-04-07,ETC,0.55,0.05,0.76,0.41,,,,,,,,40881999,,,40881999
570,Male,1978-08-02,student,0.60,0.46,0.17,0.69,,6091275505,,,,,,,,,6091275505
571,Female,1986-11-01,planner,0.67,0.38,0.20,0.43,,,6257025448,,,,,,,,6257025448
573,Male,1978-11-27,developer,0.58,0.95,0.70,0.40,6999573193,,,,,,,,,,6999573193
574,Male,2005-10-12,developer,0.32,0.00,0.68,0.95,2420328,,,,,,,,,,2420328
576,Male,1973-11-01,designer,0.08,0.88,0.57,0.22,6999573193,,,,,,,,,,6999573193
577,Male,1982-12-03,ETC,0.85,0.26,0.83,0.85,,,,,,7403564872,,,,,7403564872
578,Female,1974-02-06,Marketer,0.24,0.09,0.20,0.87,6651584294,,,,,,,,,,6651584294
580,Female,1973-05-26,Marketer,0.28,0.94,0.57,0.55,,,,,,,,,,6183771576,6183771576
581,Male,1991-09-17,developer,0.83,0.72,0.03,0.11,,,,,7432233497,,,,,,7432233497
582,Female,1986-06-27,Marketer,0.26,0.73,0.92,0.68,,,,,5999614505,,,,,,5999614505
583,Male,2005-09-08,Office worker,0.33,0.58,0.35,0.86,,,,,,1924822010,,,,,1924822010
584,Male,2003-02-11,student,0.60,0.99,0.99,0.20,,4896992347,,,,,,,,,4896992347
585,Male,2004-05-10,developer,0.21,0.10,0.61,0.22,,4896992347,,,,,,,,,4896992347
587,Male,1970-02-09,Marketer,0.48,0.67,0.09,0.26,,,,7052320839,,,,,,,7052320839
588,Female,2005-09-06,designer,0.67,0.43,1.00,0.98,6900417399,,,,,,,,,,6900417399
590,Male,1977-05-14,Office worker,0.50,0.77,0.22,0.28,,,6257025448,,,,,,,,6257025448
591,Male,2005-01-09,Office worker,0.84,0.66,0.57,0.16,,,,,7432233497,,,,,,7432233497
592,Female,2006-05-19,student,0.19,0.28,0.56,0.19,,4896992347,,,,,,,,,4896992347
593,Male,2011-08-25,planner,0.51,0.17,0.44,0.49,6900417399,,,,,,,,,,6900417399
594,Male,1986-06-01,Marketer,0.62,0.39,0.53,0.01,,,,,,,,,6143061581,,6143061581
595,Female,2009-07-09,Marketer,0.23,0.64,0.40,0.64,,,,,,,,310842037,,,310842037
596,Female,1974-02-11,Marketer,0.39,0.48,0.05,0.33,,,,,,,,,6406573735,,6406573735
597,Male,1980-10-01,developer,0.89,0.89,0.75,0.57,,,,,,,7246878826,,,,7246878826
599,Male,2009-10-29,Marketer,0.22,0.84,0.46,0.15,6999573193,,,,,,,,,,6999573193
601,Male,1981-03-06,student,0.42,0.19,0.48,0.25,,,,,,,38168941,,,,38168941
603,Male,1981-12-28,planner,0.24,0.62,0.08,0.97,,,,,,,7441111596,,,,7441111596
604,Female,1980-11-08,Creator,0.59,0.41,0.74,0.12,,,,47421363,,,,,,,47421363
606,Female,2002-09-01,planner,0.21,0.81,0.52,0.11,6999573193,,,,,,,,,,6999573193
607,Female,2011-01-19,Marketer,0.61,0.90,0.67,0.87,,1448628599,,,,,,,,,1448628599
608,Female,2011-12-18,Office worker,0.57,0.38,0.72,0.21,,,,,,,38168941,,,,38168941
609,Female,1973-04-23,planner,0.46,0.20,0.02,0.66,,,1797408426,,,,,,,,1797408426
613,Female,1986-08-06,student,0.06,0.85,0.70,0.71,,,,,,,,,5124455949,,5124455949
614,Female,1973-03-14,ETC,0.19,0.80,0.64,0.39,,6091275505,,,,,,,,,6091275505
616,Female,1989-11-15,planner,0.17,0.11,0.95,0.81,,,1797408426,,,,,,,,1797408426
617,Male,1975-04-02,ETC,0.41,0.59,0.78,0.18,,,,,,,7441111596,,,,7441111596
618,Female,1978-03-30,Office worker,0.86,0.49,0.28,0.38,,,1758533117,,,,,,,,1758533117
619,Male,1978-05-28,planner,0.27,0.32,0.49,0.92,6900417399,,,,,,,,,,6900417399
620,Male,2011-08-02,ETC,0.96,0.49,0.45,0.12,,,,7052320839,,,,,,,7052320839
621,Female,1989-09-12,Office worker,0.42,0.98,0.90,0.18,,,,,,,,1758533076,,,1758533076
623,Female,2000-02-08,Creator,0.20,0.38,0.92,0.39,,,,,6460742500,,,,,,6460742500
625,Male,2003-08-26,student,0.06,0.10,1.00,0.73,,1955685399,,,,,,,,,1955685399
626,Male,1984-10-27,designer,0.49,0.75,0.55,0.31,,,,,,,,,31613634,,31613634
627,Male,1986-05-17,Creator,0.24,0.12,0.26,0.88,,,,,5999614505,,,,,,5999614505
628,Female,2007-08-20,Creator,0.57,0.46,0.59,0.18,,,,,,,,,,1267950209,1267950209
629,Male,1995-05-15,planner,0.31,0.07,0.94,0.98,,,,,,,7246878826,,,,7246878826
630,Male,1992-05-05,Creator,0.19,0.51,0.50,0.72,,,,,,,38168941,,,,38168941
631,Female,1985-07-10,ETC,0.94,0.80,0.73,0.39,,,,5015654703,,,,,,,5015654703
633,Male,1985-12-25,student,0.85,0.74,0.31,0.27,,,,,7432233497,,,,,,7432233497
634,Male,1970-01-09,planner,0.10,0.25,0.05,0.97,,,,,6460742500,,,,,,6460742500
636,Female,1994-07-19,ETC,0.54,0.30,0.14,0.59,5465402206,,,,,,,,,,5465402206
637,Female,1975-01-13,student,0.93,0.55,0.25,0.27,6900417399,,,,,,,,,,6900417399
641,Male,2012-06-10,designer,0.98,0.10,0.96,0.46,,,,,5999614505,,,,,,5999614505
643,Male,2012-06-05,Marketer,0.30,0.26,0.64,0.15,,4896992347,,,,,,,,,4896992347
645,Male,1987-11-16,developer,0.35,0.04,0.95,0.21,6999573193,,,,,,,,,,6999573193
646,Female,1971-03-24,designer,0.36,0.41,0.61,0.12,,,,6530166774,,,,,,,6530166774
647,Male,1972-08-09,designer,0.73,0.23,0.67,0.22,,,,47421363,,,,,,,47421363
650,Male,1977-10-12,developer,0.62,0.45,0.81,0.95,,,,,,,,310842037,,,310842037
651,Female,1984-05-27,developer,0.01,0.96,0.43,0.87,,,,,7432233497,,,,,,7432233497
653,Female,1982-12-01,Marketer,0.22,0.61,0.30,0.61,,1955685399,,,,,,,,,1955685399
654,Female,1993-04-01,ETC,0.59,0.54,0.84,0.71,,,,1203630018,,,,,,,1203630018
655,Female,2000-02-26,designer,0.98,0.71,0.71,0.24,,,,,,,,,,7335559264,7335559264
656,Female,1976-12-11,student,0.40,0.09,0.37,0.78,5465402206,,,,,,,,,,5465402206
657,Male,1970-02-01,Creator,0.33,0.44,0.78,0.69,,7418025096,,,,,,,,,7418025096
658,Male,1997-11-10,Marketer,0.60,0.73,0.23,0.88,,,,,1601845545,,,,,,1601845545
660,Male,1988-09-27,developer,0.44,0.41,0.15,0.14,,,,,,5273195931,,,,,5273195931
661,Female,1971-12-04,student,0.14,0.64,0.37,0.87,,,,,,,7447851197,,,,7447851197
662,Female,1971-11-27,planner,0.44,0.40,0.55,0.12,,,,,,,,,,7335559264,7335559264
663,Male,2005-02-26,planner,0.64,0.82,0.98,0.88,,,,,6460742500,,,,,,6460742500
664,Male,1970-07-06,Marketer,0.26,0.01,0.66,0.87,,,,7300924972,,,,,,,7300924972
665,Male,2006-02-07,Creator,0.89,0.86,0.30,0.65,,,1758533117,,,,,,,,1758533117
666,Female,1988-06-09,ETC,0.56,0.45,0.78,0.79,2420328,,,,,,,,,,2420328
667,Female,1996-01-21,planner,0.02,0.55,0.35,0.44,,,,,,5273195931,,,,,5273195931
668,Male,2009-07-20,developer,0.08,0.10,0.71,0.37,,,1758533117,,,,,,,,1758533117
669,Male,1990-04-08,planner,0.72,0.11,0.44,0.70,,,,,,5273195931,,,,,5273195931
670,Female,1980-09-13,Creator,0.17,0.07,0.44,0.15,,,6257025448,,,,,,,,6257025448
673,Male,1975-01-01,Creator,0.14,0.61,0.99,0.97,,,,,,,,,6143061581,,6143061581
674,Male,1982-11-12,planner,0.43,0.94,0.56,0.55,,,,,,,,,6143061581,,6143061581
676,Female,1973-12-25,Creator,0.90,0.80,0.09,0.95,,,,47421363,,,,,,,47421363
677,Male,1998-11-23,Creator,0.38,0.70,0.53,0.99,,4896992347,,,,,,,,,4896992347
678,Female,2001-02-06,ETC,0.00,0.17,0.93,0.15,,,7561117482,,,,,,,,7561117482
679,Female,2010-07-27,Marketer,0.82,0.40,0.36,0.16,,,,,,,7441111596,,,,7441111596
680,Female,2001-10-09,student,0.57,0.66,0.13,0.23,,,1758533117,,,,,,,,1758533117
681,Female,1975-06-28,ETC,0.75,0.39,0.22,0.32,,,,,,,,,6348161493,,6348161493
683,Female,1982-02-02,developer,0.42,0.80,0.80,0.16,,,7561117482,,,,,,,,7561117482
684,Male,1984-08-06,Office worker,0.10,0.94,0.86,0.09,,,,,,,2039515031,,,,2039515031
685,Female,1987-12-05,student,0.80,0.51,0.13,0.36,,,,,,4674285118,,,,,4674285118
687,Female,1978-10-29,Office worker,0.52,0.92,0.74,0.43,6651584294,,,,,,,,,,6651584294
688,Female,1978-02-07,designer,0.30,0.19,0.58,0.80,,1955685399,,,,,,,,,1955685399
689,Male,2004-04-21,planner,0.07,0.41,0.23,0.97,,,,,,,,,31613634,,31613634
691,Male,2010-12-21,Marketer,0.73,0.30,0.91,0.82,,,,,,,,,,1267950209,1267950209
693,Female,1991-09-10,student,0.88,0.95,0.64,0.42,,,,,,6533701213,,,,,6533701213
694,Male,1972-12-24,student,0.29,0.59,0.48,0.54,,,,,,,,5417804895,,,5417804895
696,Female,2012-05-29,designer,0.62,0.23,0.15,0.29,,,,7052320839,,,,,,,7052320839
697,Female,2009-12-07,Marketer,0.76,0.40,0.14,0.58,,,1758533117,,,,,,,,1758533117
699,Female,1977-08-17,ETC,0.53,0.75,0.04,0.17,,,,,,,,,,6776454005,6776454005
700,Male,2005-08-23,ETC,0.86,0.15,0.52,0.31,,,1797408426,,,,,,,,1797408426
701,Male,2009-05-24,Creator,0.56,0.99,0.75,0.96,2420328,,,,,,,,,,2420328
703,Male,1979-02-09,Creator,0.59,0.54,0.03,0.51,,,,,,,,,6348161493,,6348161493
704,Male,1983-02-21,designer,0.91,0.10,0.59,0.57,,,,,,,,,,6183771576,6183771576
705,Female,2005-12-31,developer,0.74,0.11,0.10,0.19,,,,,,,,,6348161493,,6348161493
706,Female,1995-03-20,Creator,0.47,0.45,0.74,0.51,,,1797408426,,,,,,,,1797408426
707,Male,2005-02-05,Marketer,0.78,0.19,0.50,0.84,,,,7325418422,,,,,,,7325418422
708,Female,2005-07-28,planner,0.48,0.46,0.94,0.98,,,,,,,,,6143061581,,6143061581
710,Male,1986-03-23,student,0.68,0.18,0.36,0.95,,,,,6460742500,,,,,,6460742500
711,Male,2012-04-29,designer,0.12,0.74,0.43,0.54,,1955685399,,,,,,,,,1955685399
713,Male,1974-08-07,Office worker,0.51,0.09,0.51,0.35,,,,7325418422,,,,,,,7325418422
714,Female,1994-01-24,student,0.92,0.96,0.14,0.94,,,,,,6183775991,,,,,6183775991
716,Female,1981-07-14,Creator,0.75,0.77,0.63,0.67,,,,7325418422,,,,,,,7325418422
718,Female,1976-08-30,Office worker,0.62,0.10,0.58,0.59,,,,1203630018,,,,,,,1203630018
719,Female,1990-02-17,Creator,0.35,0.23,0.76,0.33,,,,,1601845545,,,,,,1601845545
720,Female,2004-08-20,planner,0.73,0.52,0.60,0.91,,,,,,5273195931,,,,,5273195931
721,Female,1996-02-03,Creator,0.85,0.72,0.09,0.13,,,,,,1924822010,,,,,1924822010
723,Male,2008-08-10,student,0.32,0.22,0.17,0.94,,,,7327982983,,,,,,,7327982983
724,Female,1995-08-24,ETC,0.29,0.31,0.41,0.92,,,,5870389792,,,,,,,5870389792
726,Female,1975-04-24,Creator,0.25,0.48,0.34,0.25,,1448628599,,,,,,,,,1448628599
727,Male,1981-03-31,planner,0.11,0.13,0.99,0.42,,,,57649186,,,,,,,57649186
728,Female,1978-02-03,planner,0.23,0.05,0.42,0.36,,,,,,,,,,6911909992,6911909992
729,Male,1987-05-04,Creator,0.66,0.88,0.51,0.07,,,,,5999614505,,,,,,5999614505
733,Female,1997-03-07,planner,0.48,0.41,0.27,0.96,,,,,,,7246878826,,,,7246878826
734,Female,1993-06-13,designer,0.29,0.79,0.48,0.35,,,,,6460742500,,,,,,6460742500
735,Male,2002-03-05,developer,0.60,0.69,0.22,0.70,5465402206,,,,,,,,,,5465402206
736,Female,2011-09-07,Creator,0.45,0.94,0.89,0.53,,,,,,,2039515031,,,,2039515031
738,Female,2006-08-27,Creator,0.09,0.47,0.95,0.45,6999573193,,,,,,,,,,6999573193
740,Female,1997-10-21,designer,0.30,0.30,0.12,0.75,,,7561117482,,,,,,,,7561117482
743,Male,1988-12-26,Marketer,0.58,0.13,0.48,0.33,,,,,,,,,6143061581,,6143061581
744,Male,1982-03-15,Marketer,0.18,0.08,0.73,0.42,,4896992347,,,,,,,,,4896992347
745,Male,1979-08-20,student,0.53,0.72,0.30,0.26,,,,,,4674285118,,,,,4674285118
749,Female,2000-10-22,developer,0.66,0.63,0.30,0.28,,,,,,,7447851197,,,,7447851197
753,Female,1983-07-08,Office worker,0.66,0.97,0.78,0.08,5465402206,,,,,,,,,,5465402206
755,Female,1989-12-06,Marketer,0.98,0.87,0.12,0.96,,,7561117482,,,,,,,,7561117482
756,Male,1981-05-09,designer,0.08,0.58,0.80,0.33,,,,,,,,5417804895,,,5417804895
757,Female,2002-05-12,developer,0.76,0.48,0.73,0.94,,,,5870389792,,,,,,,5870389792
758,Female,2006-04-18,Creator,0.93,0.51,0.39,0.96,,,6257025448,,,,,,,,6257025448
759,Female,1975-02-07,Marketer,0.09,0.73,0.68,0.29,,,,,,,7246878826,,,,7246878826
761,Male,2002-08-28,developer,0.18,0.66,0.69,0.21,6651584294,,,,,,,,,,6651584294
762,Male,1990-06-28,student,0.87,0.34,0.55,0.32,,4896992347,,,,,,,,,4896992347
763,Male,1997-07-09,student,0.16,0.48,0.90,0.06,,,,,,1924822010,,,,,1924822010
764,Female,2003-02-25,Creator,0.88,0.62,0.36,0.43,,,1797408426,,,,,,,,1797408426
765,Male,2001-02-14,designer,0.99,0.05,0.36,0.19,,,,5015654703,,,,,,,5015654703
766,Male,1977-04-27,planner,0.74,0.67,0.07,0.62,,6091275505,,,,,,,,,6091275505
767,Male,1985-06-05,developer,0.30,0.94,0.21,0.05,,,,7300924972,,,,,,,7300924972
770,Male,2009-04-25,planner,0.98,0.88,1.00,0.07,,6091275505,,,,,,,,,6091275505
771,Male,2002-09-09,designer,0.93,0.70,0.07,0.63,,,,,,6183775991,,,,,6183775991
773,Female,1982-01-13,developer,0.03,0.69,0.95,0.17,,,,,,,,,,6183771576,6183771576
774,Male,1996-07-25,designer,0.42,0.10,0.72,0.22,,,,,,,7441111596,,,,7441111596
775,Female,1973-05-17,designer,0.13,0.28,0.73,0.88,5465402206,,,,,,,,,,5465402206
776,Male,2007-08-21,developer,0.81,0.84,0.42,0.99,,,,,,,,,6348161493,,6348161493
778,Female,1994-02-14,planner,0.56,0.13,0.18,0.63,,,1797408426,,,,,,,,1797408426
779,Male,1995-11-28,planner,0.31,0.55,0.10,0.14,,,,,7432233497,,,,,,7432233497
782,Female,1983-10-01,planner,0.67,0.92,0.24,0.85,6900417399,,,,,,,,,,6900417399
784,Female,1993-01-16,Office worker,0.71,0.83,0.46,0.98,5465402206,,,,,,,,,,5465402206
786,Female,2010-10-24,developer,0.58,0.87,0.09,0.86,6999573193,,,,,,,,,,6999573193
787,Male,1998-06-13,Marketer,0.84,0.96,0.07,0.20,,,,,6460742500,,,,,,6460742500
791,Female,1993-10-15,Office worker,0.77,0.08,0.93,0.94,,,,,,,,,,7335559264,7335559264
795,Female,1985-07-04,Marketer,0.04,0.36,0.55,0.33,,,,,,,7447851197,,,,7447851197
797,Female,1975-07-30,Office worker,0.24,0.77,0.06,0.42,,,,,,,,,,6183771576,6183771576
798,Male,2007-07-27,designer,0.64,0.09,0.05,0.50,,,1758533117,,,,,,,,1758533117
799,Female,1983-02-10,Creator,0.07,0.18,0.62,0.75,5465402206,,,,,,,,,,5465402206
800,Male,1983-04-17,Creator,0.81,0.90,0.72,0.35,6900417399,,,,,,,,,,6900417399
802,Male,1978-01-08,developer,0.65,0.37,0.09,0.21,,,1758533117,,,,,,,,1758533117
805,Female,1987-03-21,Marketer,0.57,0.42,0.14,0.96,,,,,,,,,5124455949,,5124455949
806,Male,2012-10-22,designer,0.64,0.55,0.31,0.57,,,,,,,7441111596,,,,7441111596
807,Male,1977-09-19,designer,0.39,0.24,0.61,0.13,,,,,,6533701213,,,,,6533701213
809,Male,1986-05-05,developer,0.41,0.16,0.01,0.98,,6091275505,,,,,,,,,6091275505
810,Male,1995-09-25,developer,0.12,0.34,0.15,0.98,,,,57649186,,,,,,,57649186
813,Male,1992-03-01,planner,0.28,0.16,0.68,0.17,,,,,,5273195931,,,,,5273195931
814,Female,1973-07-26,Creator,0.93,0.99,0.36,0.08,,,,,6884827783,,,,,,6884827783
815,Female,2009-07-30,planner,0.63,1.00,0.73,0.08,,,,,7432233497,,,,,,7432233497
819,Male,1998-10-26,Office worker,0.86,0.15,0.51,0.58,,,6257025448,,,,,,,,6257025448
820,Male,1997-05-05,Office worker,0.10,0.84,0.04,0.43,,,,,,7403564872,,,,,7403564872
